Price,URL,Type,Location,Bedrooms,Bathrooms,Parking.Spaces,Erf.Size,Floor.Size,Latitude,Longitude,Erf.Size.Normalized,Floor.Size.Normalized,Size,Predicted,Difference
950000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/115018123,Apartment,Observatory,0.0333333333333333,0.2,0.1,,31.0,0.510810406665328,0.238571207379745,,0.11587982832618,0.11587982832618,1167645.0,217645.0
850000,https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/112492330,House,Bishop Lavis,0.266666666666667,0.4,0.5,283.0,,0.473770782741316,0.562158585008708,0.340168878166466,,0.340168878166466,1066890.0,216890.0
650000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114840041,House,Pelican Park,0.133333333333333,0.2,0.4,98.0,,0.137255860630656,0.419551972124291,0.117008443908323,,0.117008443908323,866255.0,216255.0
595000,https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/115223252,Apartment,Pinelands,0.0666666666666667,0.2,0.0,,22.0,0.527566132207581,0.372354269752115,,0.0772532188841202,0.0772532188841202,810563.0,215563.0
945000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/115001214,Apartment,Observatory,0.0333333333333333,0.2,0.1,,37.0,0.510810406665328,0.238571207379745,,0.141630901287554,0.141630901287554,1160554.0,215554.0
699000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114991327,House,Bonteheuwel,0.2,0.2,0.1,101.0,,0.484269613719838,0.34452394920694,0.120627261761158,,0.120627261761158,914008.0,215008.0
950000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/112298672,Apartment,Wynberg,0.133333333333333,0.3,0.1,,76.0,0.299112099254906,0.235312456728385,,0.309012875536481,0.309012875536481,1163964.0,213964.0
850000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/114967049,Apartment,Costa Da Gama,0.0666666666666667,0.2,0.1,,41.0,0.005330198308527,0.282057437783397,,0.158798283261803,0.158798283261803,1063364.0,213364.0
595000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114515584,Apartment,Maitland,0.133333333333333,0.2,0.0,,47.0,0.556668716539425,0.312988176923529,,0.184549356223176,0.184549356223176,808173.0,213173.0
595000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114908899,House,Pelican Park,0.133333333333333,0.2,0.1,79.0,,0.137255860630656,0.419551972124291,0.0940892641737033,,0.0940892641737033,808100.0,213100.0
900000,https://www.property24.com/for-sale/langa/cape-town/western-cape/9117/115078209,House,Langa,0.133333333333333,0.4,0.3,188.0,,0.483471432530879,0.424195074728883,0.225572979493365,,0.225572979493365,1112982.0,212982.0
900000,https://www.property24.com/for-sale/langa/cape-town/western-cape/9117/115187531,House,Langa,0.133333333333333,0.4,0.3,188.0,,0.483471432530879,0.424195074728883,0.225572979493365,,0.225572979493365,1112982.0,212982.0
999500,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115143098,Apartment,Cape Town City Centre,0.0333333333333333,0.2,0.1,,29.0,0.55691603469312,0.112203563656566,,0.107296137339056,0.107296137339056,1212227.0,212727.0
945000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/112019840,Apartment,Zonnebloem,0.0333333333333333,0.2,0.1,,33.0,0.524774516642217,0.138378621885843,,0.124463519313305,0.124463519313305,1157671.0,212671.0
650000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113022532,Apartment,Maitland,0.133333333333333,0.2,0.1,,50.0,0.556668716539425,0.312988176923529,,0.197424892703863,0.197424892703863,862509.0,212509.0
680000,https://www.property24.com/for-sale/valhalla-park/cape-town/western-cape/8127/115031781,House,Valhalla Park,0.2,0.2,0.0,126.0,,0.940185675929392,0.299312673967585,0.150784077201448,,0.150784077201448,892018.0,212018.0
949995,https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/112346353,Apartment,Rosebank,0.0333333333333333,0.2,0.0,,41.0,0.463188169112271,0.255294203055602,,0.158798283261803,0.158798283261803,1161555.0,211560.0
880000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/115191517,Apartment,Muizenberg,0.0666666666666667,0.2,0.1,,46.0,0.0,0.287447836842321,,0.180257510729614,0.180257510729614,1091182.0,211182.0
1050000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/113851388,Apartment,Zonnebloem,0.133333333333333,0.2,0.1,,59.0,0.524774516642217,0.138378621885843,,0.236051502145923,0.236051502145923,1260945.0,210945.0
950000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114907044,Apartment,Zonnebloem,0.0666666666666667,0.2,0.1,,33.0,0.524774516642217,0.138378621885843,,0.124463519313305,0.124463519313305,1160307.0,210307.0
695000,https://www.property24.com/for-sale/ndabeni/cape-town/western-cape/8014/114845827,Apartment,Ndabeni,0.133333333333333,0.2,0.1,,55.0,0.537667443755748,0.30867919709956,,0.218884120171674,0.218884120171674,902636.0,207636.0
895000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114547459,Apartment,Plumstead,0.0666666666666667,0.2,0.0,,67.0,0.247124172444555,0.265327819854217,,0.270386266094421,0.270386266094421,1102636.0,207636.0
999000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114805538,Apartment,Cape Town City Centre,0.0333333333333333,0.2,0.1,,30.0,0.55691603469312,0.112203563656566,,0.111587982832618,0.111587982832618,1205689.0,206689.0
880000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/112917749,Apartment,Lansdowne,0.133333333333333,0.2,0.1,,52.0,0.322237457810664,0.354640645183437,,0.206008583690987,0.206008583690987,1086582.0,206582.0
650000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114602602,House,Pelican Park,0.133333333333333,0.4,0.0,74.0,,0.137255860630656,0.419551972124291,0.0880579010856454,,0.0880579010856454,856554.0,206554.0
850000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114871297,Apartment,Muizenberg,0.0666666666666667,0.2,0.1,,36.0,0.0,0.287447836842321,,0.137339055793991,0.137339055793991,1056200.0,206200.0
995000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114287429,Apartment,Woodstock,0.0333333333333333,0.2,0.0,,25.0,0.531093670083936,0.175024365632175,,0.0901287553648069,0.0901287553648069,1199762.0,204762.0
1100000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/114953936,Apartment,Mowbray,0.133333333333333,0.2,0.1,,64.0,0.474652746580796,0.256130413041706,,0.257510729613734,0.257510729613734,1304736.0,204736.0
795000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114351585,Apartment,Wynberg,0.133333333333333,0.2,0.1,,52.0,0.299112099254906,0.235312456728385,,0.206008583690987,0.206008583690987,998509.0,203509.0
1050000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114107049,Apartment,Woodstock,0.0666666666666667,0.2,0.1,,54.0,0.531093670083936,0.175024365632175,,0.214592274678112,0.214592274678112,1253182.0,203182.0
850000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114831552,House,Pelican Park,0.133333333333333,0.2,0.6,164.0,,0.137255860630656,0.419551972124291,0.196622436670688,,0.196622436670688,1052600.0,202600.0
660000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/115206769,Apartment,Maitland,0.133333333333333,0.2,0.1,,50.0,0.556668716539425,0.312988176923529,,0.197424892703863,0.197424892703863,862327.0,202327.0
640000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114705371,House,Bonteheuwel,0.133333333333333,0.2,0.1,80.0,,0.484269613719838,0.34452394920694,0.0952955367913148,,0.0952955367913148,841944.0,201944.0
680000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/114793154,Apartment,Ottery,0.133333333333333,0.2,0.1,47.0,,0.268863406405957,0.361443505401496,0.0554885404101327,,0.0554885404101327,881264.0,201264.0
599000,https://www.property24.com/for-sale/heideveld/cape-town/western-cape/8726/115165519,House,Heideveld,0.0666666666666667,0.2,0.3,109.0,,0.429527184201862,0.516606401862612,0.130277442702051,,0.130277442702051,800091.0,201091.0
999000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114767518,Apartment,Woodstock,0.0666666666666667,0.2,0.0,,24.0,0.531093670083936,0.175024365632175,,0.0858369098712446,0.0858369098712446,1200071.0,201071.0
865000,https://www.property24.com/for-sale/cafda-village/cape-town/western-cape/10191/114602529,House,Cafda Village,0.2,0.2,0.2,198.0,,0.117485964932891,0.287067473423633,0.237635705669481,,0.237635705669481,1064964.0,199964.0
950000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114855570,House,Bonteheuwel,0.266666666666667,0.4,0.3,311.0,,0.484269613719838,0.34452394920694,0.37394451145959,,0.37394451145959,1149891.0,199891.0
799000,https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/114952914,House,Bishop Lavis,0.2,0.2,0.4,282.0,,0.473770782741316,0.562158585008708,0.338962605548854,,0.338962605548854,998545.0,199545.0
570000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114668599,Apartment,Maitland,0.0666666666666667,0.2,0.1,,33.0,0.556668716539425,0.312988176923529,,0.124463519313305,0.124463519313305,768799.0,198799.0
650000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114429105,Apartment,Maitland,0.0666666666666667,0.2,0.2,,44.0,0.556668716539425,0.312988176923529,,0.171673819742489,0.171673819742489,848590.0,198590.0
650000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114505650,Apartment,Maitland,0.0666666666666667,0.2,0.2,,44.0,0.556668716539425,0.312988176923529,,0.171673819742489,0.171673819742489,848590.0,198590.0
699000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114782870,Apartment,Maitland,0.133333333333333,0.2,0.1,,55.0,0.556668716539425,0.312988176923529,,0.218884120171674,0.218884120171674,896936.0,197936.0
1000000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115134984,House,Woodstock,0.133333333333333,0.2,0.1,45.0,,0.531093670083936,0.175024365632175,0.0530759951749095,,0.0530759951749095,1197125.0,197125.0
700000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114910284,Apartment,Maitland,0.133333333333333,0.2,0.1,,54.0,0.556668716539425,0.312988176923529,,0.214592274678112,0.214592274678112,896918.0,196918.0
700000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114687614,Apartment,Maitland,0.133333333333333,0.2,0.1,,54.0,0.556668716539425,0.312988176923529,,0.214592274678112,0.214592274678112,896918.0,196918.0
499000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114433346,House,Philippi East,0.2,0.2,0.6,144.0,,0.277500492890148,0.65563620564665,0.172496984318456,,0.172496984318456,693489.0,194489.0
928950,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114989985,Apartment,Observatory,0.0666666666666667,0.2,0.1,40.0,,0.510810406665328,0.238571207379745,0.0470446320868516,,0.0470446320868516,1123064.0,194114.0
400000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114440904,House,Philippi,0.333333333333333,0.4,0.1,176.0,,0.304613737618619,0.62216083851835,0.211097708082027,,0.211097708082027,593907.0,193907.0
699500,https://www.property24.com/for-sale/wetton/cape-town/western-cape/8812/115160320,House,Wetton,0.0666666666666667,0.2,0.1,50.0,,0.295628373837092,0.38991317440257,0.0591073582629674,,0.0591073582629674,892709.0,193209.0
620000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114336106,Apartment,Maitland,0.0666666666666667,0.2,0.0,,36.0,0.556668716539425,0.312988176923529,,0.137339055793991,0.137339055793991,812254.0,192254.0
735000,https://www.property24.com/for-sale/hanover-park/cape-town/western-cape/8790/113666970,House,Hanover Park,0.2,0.2,0.1,64.0,,0.33531357179798,0.433392782552911,0.0759951749095295,,0.0759951749095295,926954.0,191954.0
995000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/115136727,Apartment,Plumstead,0.133333333333333,0.4,0.1,,91.0,0.247124172444555,0.265327819854217,,0.373390557939914,0.373390557939914,1186800.0,191800.0
350000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114526732,House,Philippi,0.133333333333333,0.2,0.2,170.0,,0.304613737618619,0.62216083851835,0.203860072376357,,0.203860072376357,541782.0,191782.0
800000,https://www.property24.com/for-sale/newfields/cape-town/western-cape/8727/115109437,House,Newfields,0.133333333333333,0.2,0.7,115.0,,0.357704912932272,0.433953567003627,0.13751507840772,,0.13751507840772,991618.0,191618.0
799000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115031432,Apartment,Wynberg,0.133333333333333,0.2,0.1,,57.0,0.299112099254906,0.235312456728385,,0.227467811158798,0.227467811158798,990418.0,191418.0
950000,https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/115083931,Apartment,Plumstead,0.133333333333333,0.2,0.1,,72.0,0.247124172444555,0.265327819854217,,0.291845493562232,0.291845493562232,1140891.0,190891.0
900000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114955764,Apartment,Muizenberg,0.0666666666666667,0.2,0.1,,46.0,0.0,0.287447836842321,,0.180257510729614,0.180257510729614,1090818.0,190818.0
900000,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/114413569,Apartment,Costa Da Gama,0.0666666666666667,0.2,0.1,,46.0,0.005330198308527,0.282057437783397,,0.180257510729614,0.180257510729614,1090818.0,190818.0
895000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/115024981,Apartment,Lansdowne,0.133333333333333,0.2,0.1,,45.0,0.322237457810664,0.354640645183437,,0.175965665236052,0.175965665236052,1085182.0,190182.0
945000,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/115165229,Apartment,Retreat,0.2,0.4,0.1,,71.0,0.138651192190957,0.262819490907442,,0.28755364806867,0.28755364806867,1134618.0,189618.0
330000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/114708670,House,Crossroads,0.2,0.2,0.0,160.0,,0.328258496045292,0.631558595647427,0.191797346200241,,0.191797346200241,517800.0,187800.0
1070000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115101771,Apartment,Woodstock,0.0666666666666667,0.2,0.1,,43.0,0.531093670083936,0.175024365632175,,0.167381974248927,0.167381974248927,1257671.0,187671.0
1095000,https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/115226504,Apartment,Salt River,0.133333333333333,0.2,0.1,,56.0,0.527457870987542,0.21651398666298,,0.223175965665236,0.223175965665236,1282464.0,187464.0
350000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114695195,House,Philippi,0.333333333333333,0.2,0.0,63.0,,0.304613737618619,0.62216083851835,0.074788902291918,,0.074788902291918,536655.0,186655.0
740000,https://www.property24.com/for-sale/grassy-park/cape-town/western-cape/10204/114957991,Apartment,Grassy Park,0.133333333333333,0.2,0.2,,49.0,0.167345177724603,0.343683224048136,,0.1931330472103,0.1931330472103,926000.0,186000.0
990000,https://www.property24.com/for-sale/hanover-park/cape-town/western-cape/8790/115068322,House,Hanover Park,0.266666666666667,0.6,0.5,330.0,,0.33531357179798,0.433392782552911,0.39686369119421,,0.39686369119421,1174000.0,184000.0
1050000,https://www.property24.com/for-sale/sea-point/cape-town/western-cape/11021/115046898,Apartment,Sea Point,0.0666666666666667,0.2,0.0,,30.0,0.573424759563265,0.0094680328917732,,0.111587982832618,0.111587982832618,1231582.0,181582.0
350000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/115160711,House,Philippi,0.133333333333333,0.2,0.1,120.0,,0.304613737618619,0.62216083851835,0.143546441495778,,0.143546441495778,530364.0,180364.0
649000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114707108,House,Pelican Park,0.133333333333333,0.2,0.0,84.0,,0.137255860630656,0.419551972124291,0.100120627261761,,0.100120627261761,828955.0,179955.0
350000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114518857,House,Philippi,0.133333333333333,0.2,0.2,105.0,,0.304613737618619,0.62216083851835,0.125452352231604,,0.125452352231604,529635.0,179635.0
350000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/114119821,House,Crossroads,0.133333333333333,0.2,0.2,108.0,,0.328258496045292,0.631558595647427,0.129071170084439,,0.129071170084439,527653.0,177653.0
995000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114754884,Apartment,Wynberg,0.133333333333333,0.4,0.1,,82.0,0.299112099254906,0.235312456728385,,0.334763948497854,0.334763948497854,1172055.0,177055.0
995000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114723978,Apartment,Wynberg,0.133333333333333,0.4,0.1,,82.0,0.299112099254906,0.235312456728385,,0.334763948497854,0.334763948497854,1172055.0,177055.0
995000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114140764,Apartment,Wynberg,0.133333333333333,0.4,0.1,,82.0,0.299112099254906,0.235312456728385,,0.334763948497854,0.334763948497854,1172055.0,177055.0
1085000,https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114999623,Apartment,Woodstock,0.0666666666666667,0.2,0.1,,51.0,0.531093670083936,0.175024365632175,,0.201716738197425,0.201716738197425,1261745.0,176745.0
1000000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/110602083,Apartment,Wynberg,0.133333333333333,0.3,0.1,,82.0,0.299112099254906,0.235312456728385,,0.334763948497854,0.334763948497854,1175582.0,175582.0
1100000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114087022,Apartment,Zonnebloem,0.0666666666666667,0.2,0.1,,57.0,0.524774516642217,0.138378621885843,,0.227467811158798,0.227467811158798,1273291.0,173291.0
930000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114871272,Apartment,Muizenberg,0.133333333333333,0.2,0.1,,45.0,0.0,0.287447836842321,,0.175965665236052,0.175965665236052,1101182.0,171182.0
599999,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/115083813,Apartment,Maitland,0.0666666666666667,0.2,0.1,,36.0,0.556668716539425,0.312988176923529,,0.137339055793991,0.137339055793991,770890.0,170891.0
350000,https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114419079,House,Philippi East,0.133333333333333,0.2,0.0,160.0,,0.277500492890148,0.65563620564665,0.191797346200241,,0.191797346200241,520182.0,170182.0
780000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/115214124,Apartment,Maitland,0.133333333333333,0.2,0.0,,74.0,0.556668716539425,0.312988176923529,,0.300429184549356,0.300429184549356,948400.0,168400.0
800000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/115134889,Apartment,Wynberg,0.133333333333333,0.2,0.0,,56.0,0.299112099254906,0.235312456728385,,0.223175965665236,0.223175965665236,967491.0,167491.0
370000,https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/115034527,House,Crossroads,0.266666666666667,0.4,0.0,120.0,,0.328258496045292,0.631558595647427,0.143546441495778,,0.143546441495778,536398.0,166398.0
800000,https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114360296,Apartment,Kensington,0.133333333333333,0.2,0.1,,57.0,0.582243762994914,0.354795064090154,,0.227467811158798,0.227467811158798,965472.0,165472.0
845000,https://www.property24.com/for-sale/vanguard/cape-town/western-cape/8766/115012246,Apartment,Vanguard,0.133333333333333,0.2,0.0,,44.0,0.668094048686431,0.428900294319948,,0.171673819742489,0.171673819742489,1010126.0,165126.0
990000,https://www.property24.com/for-sale/steenberg/cape-town/western-cape/9040/115046805,House,Steenberg,0.2,0.2,0.5,296.0,,0.0733912652561895,0.246096495231574,0.355850422195416,,0.355850422195416,1154618.0,164618.0
745000,https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/115181191,House,Pelican Park,0.133333333333333,0.2,0.3,159.0,,0.137255860630656,0.419551972124291,0.19059107358263,,0.19059107358263,908945.0,163945.0
1025000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/115137589,Apartment,Observatory,0.0666666666666667,0.2,0.1,,43.0,0.510810406665328,0.238571207379745,,0.167381974248927,0.167381974248927,1188609.0,163609.0
1025000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114876076,Apartment,Observatory,0.0666666666666667,0.2,0.1,,43.0,0.510810406665328,0.238571207379745,,0.167381974248927,0.167381974248927,1188609.0,163609.0
899000,https://www.property24.com/for-sale/retreat/cape-town/western-cape/9034/115207231,House,Retreat,0.2,0.2,0.2,185.0,,0.138651192190957,0.262819490907442,0.221954161640531,,0.221954161640531,1062382.0,163382.0
699000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113306034,Apartment,Maitland,0.133333333333333,0.2,0.1,,50.0,0.556668716539425,0.312988176923529,,0.197424892703863,0.197424892703863,861618.0,162618.0
699000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114942723,Apartment,Maitland,0.133333333333333,0.2,0.1,,50.0,0.556668716539425,0.312988176923529,,0.197424892703863,0.197424892703863,861618.0,162618.0
900000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114793976,Apartment,Muizenberg,0.0666666666666667,0.2,0.1,,42.0,0.0,0.287447836842321,,0.163090128755365,0.163090128755365,1062455.0,162455.0
820000,https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114062993,House,Bonteheuwel,0.2,0.2,0.1,238.0,,0.481827989112927,0.342072170166935,0.285886610373945,,0.285886610373945,982345.0,162345.0
1049000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114868460,Apartment,Cape Town City Centre,0.0666666666666667,0.2,0.1,,39.0,0.55691603469312,0.112203563656566,,0.150214592274678,0.150214592274678,1210771.0,161771.0
1049000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115106403,Apartment,Cape Town City Centre,0.0666666666666667,0.2,0.1,,39.0,0.55691603469312,0.112203563656566,,0.150214592274678,0.150214592274678,1210771.0,161771.0
719000,https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/114612846,Apartment,Ottery,0.133333333333333,0.2,0.1,47.0,,0.268863406405957,0.361443505401496,0.0554885404101327,,0.0554885404101327,880555.0,161555.0
920000,https://www.property24.com/for-sale/turf-hall-estate/cape-town/western-cape/16455/114881624,Apartment,Turf Hall Estate,0.133333333333333,0.2,0.1,,48.0,0.345096766799298,0.370143490687004,,0.188841201716738,0.188841201716738,1081436.0,161436.0
610000,https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/109700795,Apartment,Maitland,0.0666666666666667,0.2,0.1,,36.0,0.556668716539425,0.312988176923529,,0.137339055793991,0.137339055793991,770708.0,160708.0
945000,https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/114436916,Apartment,Lansdowne,0.133333333333333,0.2,0.2,,54.0,0.322237457810664,0.354640645183437,,0.214592274678112,0.214592274678112,1105582.0,160582.0
999000,https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114961596,Apartment,Observatory,0.0333333333333333,0.2,0.1,,37.0,0.510810406665328,0.238571207379745,,0.141630901287554,0.141630901287554,1159573.0,160573.0
1100000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114097321,Apartment,Zonnebloem,0.133333333333333,0.2,0.1,,59.0,0.524774516642217,0.138378621885843,,0.236051502145923,0.236051502145923,1260036.0,160036.0
1100000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/115213795,Apartment,Zonnebloem,0.133333333333333,0.2,0.1,,59.0,0.524774516642217,0.138378621885843,,0.236051502145923,0.236051502145923,1260036.0,160036.0
1090000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114182468,Apartment,Cape Town City Centre,0.0333333333333333,0.2,0.0,,26.0,0.55691603469312,0.112203563656566,,0.0944206008583691,0.0944206008583691,1249455.0,159455.0
390000,https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114836549,House,Philippi,0.333333333333333,0.4,0.1,70.0,,0.304613737618619,0.62216083851835,0.083232810615199,,0.083232810615199,548325.0,158325.0
550000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114625327,House,Belhar,0.133333333333333,0.2,0.0,162.0,,0.48611732404932,0.71266434204544,0.194209891435464,,0.194209891435464,707560.0,157560.0
795000,https://www.property24.com/for-sale/heideveld/cape-town/western-cape/8726/115101792,Townhouse,Heideveld,0.133333333333333,0.2,0.2,,67.0,0.429527184201862,0.516606401862612,,0.270386266094421,0.270386266094421,951982.0,156982.0
949999,https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/115169499,Apartment,Bridgetown,0.133333333333333,0.4,0.1,,62.0,0.449077700125307,0.42586749470107,,0.248927038626609,0.248927038626609,1106182.0,156183.0
845000,https://www.property24.com/for-sale/vanguard/cape-town/western-cape/8766/115139663,Apartment,Vanguard,0.133333333333333,0.2,0.1,,44.0,0.668094048686431,0.428900294319948,,0.171673819742489,0.171673819742489,1000199.0,155199.0
620000,https://www.property24.com/for-sale/ndabeni/cape-town/western-cape/8014/114662800,Apartment,Ndabeni,0.0666666666666667,0.2,0.1,,38.0,0.537667443755748,0.30867919709956,,0.145922746781116,0.145922746781116,774981.0,154981.0
1100000,https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/115187112,Apartment,Zonnebloem,0.133333333333333,0.2,0.0,,61.0,0.524774516642217,0.138378621885843,,0.244635193133047,0.244635193133047,1252236.0,152236.0
969999,https://www.property24.com/for-sale/browns-farm/cape-town/western-cape/16526/114138301,House,Browns Farm,0.2,0.4,0.2,260.0,,0.21334413194027,0.371036441343501,0.312424607961399,,0.312424607961399,1121509.0,151510.0
1150000,https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/115177265,Apartment,Mowbray,0.133333333333333,0.2,0.1,,63.0,0.474652746580796,0.256130413041706,,0.253218884120172,0.253218884120172,1301173.0,151173.0
950000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114535793,Apartment,Muizenberg,0.133333333333333,0.2,0.1,,45.0,0.0,0.287447836842321,,0.175965665236052,0.175965665236052,1100818.0,150818.0
950000,https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/115134226,Apartment,Muizenberg,0.133333333333333,0.2,0.1,,45.0,0.0,0.287447836842321,,0.175965665236052,0.175965665236052,1100818.0,150818.0
699000,https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114955537,House,Belhar,0.2,0.4,0.1,244.0,,0.48611732404932,0.71266434204544,0.293124246079614,,0.293124246079614,849324.0,150324.0
879999,https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/115129886,Apartment,Costa Da Gama,0.133333333333333,0.2,0.1,45.0,,0.005330198308527,0.282057437783397,0.0530759951749095,,0.0530759951749095,1030055.0,150056.0
925000,https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/114027034,Apartment,Athlone,0.133333333333333,0.2,0.1,,50.0,0.41644757791713,0.348942196210511,,0.197424892703863,0.197424892703863,1074964.0,149964.0
800000,https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114313371,Apartment,Wynberg,0.0666666666666667,0.2,0.1,,60.0,0.299112099254906,0.235312456728385,,0.240343347639485,0.240343347639485,949400.0,149400.0
1139000,https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114983803,Apartment,Cape Town City Centre,0.0333333333333333,0.2,0.1,,52.0,0.55691603469312,0.112203563656566,,0.206008583690987,0.206008583690987,1288180.0,149180.0
