"Price","URL","Type","Location","Bedrooms","Bathrooms","Parking.Spaces","Erf.Size","Floor.Size","Latitude","Longitude"
1495000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114529600","Apartment","Salt River",1,1,1,NA,70,-33.9317008,18.4610056
1495000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/115138308","Apartment","Cape Town City Centre",1,1,0,NA,25,-33.9224221,18.4263523
1440000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114250221","Apartment","Cape Town City Centre",0.5,1,0,NA,21,-33.9224221,18.4263523
265000,"https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114742952","House","Philippi",2,1,1,170,NA,-34.001892,18.5957668409791
1495000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114175936","Apartment","Woodstock",1,1,1,NA,45,-33.9305556,18.4472222
995000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114270945","Apartment","Zonnebloem",1,1,0,NA,49,-33.932546,18.435048
1105000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114242396","Apartment","Cape Town City Centre",0.5,1,0,NA,26,-33.9224221,18.4263523
1310000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114407908","Apartment","Salt River",1,1,1,NA,66,-33.9317008,18.4610056
660000,"https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114555751","Apartment","Belhar",2,1,0,39,NA,-33.9447222,18.6258333
1250000,"https://www.property24.com/for-sale/claremont-upper/cape-town/western-cape/14225/114725312","Apartment","Claremont Upper",1,1,0,72,NA,-33.98342,18.46048
1495000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114539087","Apartment","Cape Town City Centre",1,1,0,NA,25,-33.9224221,18.4263523
1395000,"https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/113928649","Apartment","Kenilworth",1,1,1,NA,34,-33.9941667,18.4683333
399000,"https://www.property24.com/for-sale/lavender-hill/cape-town/western-cape/10211/114831437","House","Lavender Hill",4,2,2,210,NA,-34.0736111,18.4833333
1250000,"https://www.property24.com/for-sale/hazendal/cape-town/western-cape/8717/114173151","Townhouse","Hazendal",3,2,4,NA,106,-33.9527778,18.5044444
1295000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114185873","Apartment","Cape Town City Centre",0.5,1,0,NA,25,-33.9224221,18.4263523
945000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/112019840","Apartment","Zonnebloem",0.5,1,1,NA,33,-33.932546,18.435048
1130000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114492492","Apartment","Woodstock",0.5,1,0,NA,25,-33.9305556,18.4472222
1045000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114611033","Apartment","Salt River",0.5,1,0,NA,39,-33.9317008,18.4610056
1029999,"https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114674543","House","Pelican Park",2,1.5,5,325,NA,-34.0546062,18.5284575
1325000,"https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114036378","House","Kensington",4,1,2,260,NA,-33.9144444,18.5069444
1100000,"https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/111635242","Apartment","Pinelands",2,1,0,NA,42,-33.9316667,18.5127778
1150000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114272610","Apartment","Salt River",0.5,1,1,NA,43,-33.9317008,18.4610056
850000,"https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114519096","Land","Muizenberg",0,0,0,154,NA,-34.0978389,18.4845707617506
550000,"https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114625327","House","Belhar",2,1,0,162,NA,-33.9447222,18.6258333
1499000,"https://www.property24.com/for-sale/wynberg-upper/cape-town/western-cape/10102/114042709","Apartment","Wynberg Upper",2,1,1,NA,57,-34.00685,18.4694
1399000,"https://www.property24.com/for-sale/matroosfontein/cape-town/western-cape/8154/114042505","House","Matroosfontein",4,1,8,405,NA,-33.93893885,18.5721370533794
800000,"https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/114360296","Apartment","Kensington",2,1,1,NA,57,-33.9144444,18.5069444
1250000,"https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/114354227","House","Athlone",2,1,2,224,NA,-33.9666667,18.505
699900,"https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114069026","Apartment","Belhar",2,1,2,NA,38,-33.9447222,18.6258333
1490000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/113613468","Apartment","Salt River",1,1,1,NA,70,-33.9317008,18.4610056
995000,"https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/114574727","Apartment","Ottery",2,1,1,NA,54,-34.0131526,18.5091531
1250000,"https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114453945","Apartment","Observatory",1,1,1,NA,57,-33.9369444,18.4683333
1250000,"https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114453909","Townhouse","Observatory",1,1,1,NA,58,-33.9369444,18.4683333
1490000,"https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114068569","House","Plumstead",2,1,1,127,NA,-34.02,18.4772222
1400000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114067161","Apartment","Zonnebloem",2,1,1,NA,61,-33.932546,18.435048
1199999,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114445624","Apartment","Cape Town City Centre",0.5,1,0,NA,28,-33.9224221,18.4263523
1090000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114182468","Apartment","Cape Town City Centre",0.5,1,0,NA,26,-33.9224221,18.4263523
1100000,"https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114516889","Apartment","Plumstead",1,1,1,42,NA,-34.02,18.4772222
1395000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114529807","Apartment","Zonnebloem",1,1,1,NA,46,-33.932546,18.435048
420000,"https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114664468","Apartment","Wynberg",1,1,1,NA,32,-34.0036249,18.4672507
1499500,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114396231","Apartment","Salt River",1,1,1,NA,62,-33.9317008,18.4610056
495000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114730460","Apartment","Maitland",1,1,1,30,NA,-33.9225,18.4930556
995000,"https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114140764","Apartment","Wynberg",2,2,1,NA,82,-34.0036249,18.4672507
1299000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114137308","Apartment","Woodstock",0.5,1,1,NA,32,-33.9305556,18.4472222
1300000,"https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114350674","Apartment","Observatory",1,1,1,NA,41,-33.9369444,18.4683333
1490000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/104676635","Apartment","Cape Town City Centre",1,1,0,NA,45,-33.9224221,18.4263523
1499999,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114590130","Apartment","Woodstock",1,1,1,NA,42,-33.9305556,18.4472222
950000,"https://www.property24.com/for-sale/ocean-view/cape-town/western-cape/9069/112280594","House","Ocean View",3,1,6,596,NA,-33.91222275,18.3890767944427
995000,"https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/113948802","Apartment","Mowbray",1,1,1,NA,55,-33.9483333,18.4741667
1350000,"https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114301712","Apartment","Observatory",1,1,1,NA,41,-33.9369444,18.4683333
449000,"https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/113918434","Land","Bonteheuwel",0,0,0,313,NA,-33.9453041897671,18.5035322
750000,"https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114600987","House","Pelican Park",2,1,0,88,NA,-34.0546062,18.5284575
1349000,"https://www.property24.com/for-sale/claremont-village/cape-town/western-cape/33567/114294537","Apartment","Claremont Village",2,1,2,NA,83,-33.98462925,18.471552870859
949000,"https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114555225","Apartment","Muizenberg",2,1,1,56,NA,-34.0978389,18.4845707617506
950000,"https://www.property24.com/for-sale/ocean-view/cape-town/western-cape/9069/115056172","House","Ocean View",3,1,6,596,NA,-33.91222275,18.3890767944427
800000,"https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114723666","Apartment","Pinelands",1,1,3,38,NA,-33.9316667,18.5127778
850000,"https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114280735","House","Belhar",3,1,4,196,NA,-33.9447222,18.6258333
850000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/113928340","Apartment","Zonnebloem",2,1,0,NA,65,-33.932546,18.435048
1150000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114071969","Apartment","Woodstock",0.5,1,1,NA,32,-33.9305556,18.4472222
1299000,"https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/113857373","House","Belhar",2,2,4,352,NA,-33.9447222,18.6258333
1150000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/113833588","Apartment","Zonnebloem",1,1,0,NA,49,-33.932546,18.435048
1250000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114018351","House","Maitland",4,1,6,375,NA,-33.9225,18.4930556
1350000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/113448377","Apartment","Cape Town City Centre",1,1,0,NA,25,-33.9224221,18.4263523
1050000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114107049","Apartment","Woodstock",1,1,1,NA,54,-33.9305556,18.4472222
795000,"https://www.property24.com/for-sale/ocean-view/cape-town/western-cape/9069/113824574","House","Ocean View",2,1,2,187,NA,-33.91222275,18.3890767944427
1135000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/113935346","Apartment","Cape Town City Centre",1,1,0,NA,24,-33.9224221,18.4263523
1350000,"https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/113954931","Apartment","Muizenberg",2,1,1,NA,72,-34.0978389,18.4845707617506
995000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114287429","Apartment","Woodstock",0.5,1,0,NA,25,-33.9305556,18.4472222
925000,"https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/114027034","Apartment","Athlone",2,1,1,NA,50,-33.9666667,18.505
1189000,"https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/115194583","House","Bishop Lavis",4,2,10,463,NA,-33.9486111,18.5758333
1295000,"https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/112350350","Apartment","Pinelands",1,1,1,36,NA,-33.9316667,18.5127778
1495000,"https://www.property24.com/for-sale/mowbray/cape-town/western-cape/8677/114099195","Apartment","Mowbray",2,2,1,NA,57,-33.9483333,18.4741667
499000,"https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114433346","House","Philippi East",3,1,6,144,NA,-34.0104321,18.6068878
1189000,"https://www.property24.com/for-sale/bishop-lavis/cape-town/western-cape/8121/113123084","House","Bishop Lavis",4,2,10,463,NA,-33.9486111,18.5758333
1250000,"https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/113835475","Apartment","Pinelands",2,1,1,NA,39,-33.9316667,18.5127778
1150000,"https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114212272","Apartment","Plumstead",2,1,0,NA,76,-34.02,18.4772222
380000,"https://www.property24.com/for-sale/greenville-garden-city/cape-town/western-cape/16424/114439225","House","Greenville Garden City",2,1,0,95,NA,-33.78286,18.72129
1430000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114108741","Apartment","Cape Town City Centre",0.5,1,0,NA,43,-33.9224221,18.4263523
830000,"https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114707269","House","Philippi East",2,1,3,NA,237,-34.0104321,18.6068878
1200000,"https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/112194636","Apartment","Observatory",1,1,1,NA,41,-33.9369444,18.4683333
640000,"https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114705371","House","Bonteheuwel",2,1,1,80,NA,-33.9453041897671,18.5035322
1500000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114056530","Apartment","Woodstock",1,1,2,NA,65,-33.9305556,18.4472222
1195000,"https://www.property24.com/for-sale/thornton/cape-town/western-cape/8112/113774733","Townhouse","Thornton",2,1,2,125,NA,-33.9189157,18.5318232
895000,"https://www.property24.com/for-sale/windermere/cape-town/western-cape/8019/113703708","Land","Windermere",0,0,0,503,NA,-33.9063889,18.5208333
650000,"https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114602602","House","Pelican Park",2,2,0,74,NA,-34.0546062,18.5284575
1100000,"https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/113672296","Apartment","Wynberg",3,1,2,NA,77,-34.0036249,18.4672507
1399000,"https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/113672273","Apartment","Wynberg",3,1,2,NA,67,-34.0036249,18.4672507
1300000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114515219","Apartment","Zonnebloem",2,1,1,NA,60,-33.932546,18.435048
1075000,"https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/114049358","Apartment","Observatory",1,1,1,NA,43,-33.9369444,18.4683333
950000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/113655834","Apartment","Woodstock",0.5,1,0,NA,25,-33.9305556,18.4472222
1350000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114201117","Apartment","Cape Town City Centre",1,1,0,NA,43,-33.9224221,18.4263523
199999,"https://www.property24.com/for-sale/lavender-hill/cape-town/western-cape/10211/114907175","Land","Lavender Hill",0,0,0,245,NA,-34.0736111,18.4833333
1258678,"https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114203115","Apartment","Pinelands",1,1,1,NA,41,-33.9316667,18.5127778
1150000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/113610950","House","Woodstock",2,1,1,58,NA,-33.9305556,18.4472222
1499000,"https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/114232070","House","Athlone",3,1,2,255,NA,-33.9666667,18.505
400000,"https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114440904","House","Philippi",5,2,1,176,NA,-34.001892,18.5957668409791
1350000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/115105086","Apartment","Woodstock",1,1,2,NA,60,-33.9305556,18.4472222
1500000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114458873","Apartment","Cape Town City Centre",0.5,1,0,NA,25,-33.9224221,18.4263523
1350000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114232219","Apartment","Woodstock",1,1,2,NA,60,-33.9305556,18.4472222
795000,"https://www.property24.com/for-sale/plumstead/cape-town/western-cape/10094/114273103","Apartment","Plumstead",1,1,1,NA,30,-34.02,18.4772222
1195000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/113942842","Apartment","Cape Town City Centre",1,1,1,NA,36,-33.9224221,18.4263523
1450000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/113605883","Apartment","Zonnebloem",2,1,1,NA,65,-33.932546,18.435048
220000,"https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114947146","House","Philippi",2,1,0,56,NA,-34.001892,18.5957668409791
559000,"https://www.property24.com/for-sale/manenberg/cape-town/western-cape/8718/111142445","House","Manenberg",7,2,6,186,NA,-33.9897222,18.5544444
580000,"https://www.property24.com/for-sale/belhar/cape-town/western-cape/8132/114632595","House","Belhar",2,1,2,207,NA,-33.9447222,18.6258333
800000,"https://www.property24.com/for-sale/claremont-upper/cape-town/western-cape/14225/114052787","Apartment","Claremont Upper",0.5,1,0,NA,36,-33.98342,18.46048
1260000,"https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/113146364","Apartment","Costa Da Gama",2,1,2,NA,62,-34.09616,18.48278
740000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113450891","Apartment","Maitland",2,1,1,NA,48,-33.9225,18.4930556
1149999,"https://www.property24.com/for-sale/lotus-river/cape-town/western-cape/10212/113443888","House","Lotus River",3,1,6,519,NA,-34.0430556,18.5213889
969999,"https://www.property24.com/for-sale/browns-farm/cape-town/western-cape/16526/114138301","House","Browns Farm",3,2,2,260,NA,-34.03064,18.51234
1395000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114595217","House","Salt River",2,2,1,102,NA,-33.9317008,18.4610056
1499000,"https://www.property24.com/for-sale/matroosfontein/cape-town/western-cape/8154/114124105","House","Matroosfontein",4,4,8,491,NA,-33.93893885,18.5721370533794
1295000,"https://www.property24.com/for-sale/claremont/cape-town/western-cape/11741/113609736","Apartment","Claremont",1,1,1,NA,45,-33.9847222,18.4625
750000,"https://www.property24.com/for-sale/heathfield/cape-town/western-cape/10207/114313663","Land","Heathfield",0,0,0,315,NA,-33.9162866438176,18.3918808326189
1149999,"https://www.property24.com/for-sale/lotus-river/cape-town/western-cape/10212/114936545","House","Lotus River",3,1,6,519,NA,-34.0430556,18.5213889
1050000,"https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/113400380","Apartment","Observatory",1,1,1,NA,41,-33.9369444,18.4683333
1295000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/112327673","Apartment","Woodstock",2,1,1,NA,67,-33.9305556,18.4472222
920000,"https://www.property24.com/for-sale/muizenberg/cape-town/western-cape/9025/114412953","Apartment","Muizenberg",1,1,1,43,NA,-34.0978389,18.4845707617506
699000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113306034","Apartment","Maitland",2,1,1,NA,50,-33.9225,18.4930556
390000,"https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114836549","House","Philippi",5,2,1,70,NA,-34.001892,18.5957668409791
1299000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/110599777","Apartment","Cape Town City Centre",1,1,0,NA,43,-33.9224221,18.4263523
1495000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/113508806","Apartment","Cape Town City Centre",1,1,1,NA,45,-33.9224221,18.4263523
550000,"https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/113014963","House","Crossroads",2,1,1,122,NA,-33.9944444,18.5988889
1400000,"https://www.property24.com/for-sale/rondebosch/cape-town/western-cape/8682/114564138","Apartment","Rondebosch",2,1,0,NA,80,-33.9680556,18.4877778
1450000,"https://www.property24.com/for-sale/wynberg-upper/cape-town/western-cape/10102/112962430","Apartment","Wynberg Upper",1,1,2,NA,62,-34.00685,18.4694
715000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113310704","Apartment","Maitland",2,1,0,NA,41,-33.9225,18.4930556
1395000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/112877797","Apartment","Salt River",1,1,1,NA,72,-33.9317008,18.4610056
1475000,"https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/113551028","Apartment","Observatory",2,1,1,NA,76,-33.9369444,18.4683333
1400000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/112594805","Apartment","Woodstock",1,0.5,1,NA,42,-33.9305556,18.4472222
699000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114942723","Apartment","Maitland",2,1,1,NA,50,-33.9225,18.4930556
770000,"https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114043651","House","Pelican Park",3,2,3,80,NA,-34.0546062,18.5284575
1260000,"https://www.property24.com/for-sale/hazendal/cape-town/western-cape/8717/114019618","Townhouse","Hazendal",3,2,2,155,NA,-33.9527778,18.5044444
1250000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/113494896","House","Maitland",3,1.5,1,137,NA,-33.9225,18.4930556
950000,"https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/112298672","Apartment","Wynberg",2,1.5,1,NA,76,-34.0036249,18.4672507
795000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/111656390","Apartment","Maitland",2,1,0,NA,36,-33.9225,18.4930556
799000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/111951205","Apartment","Maitland",2,1,1,NA,48,-33.9225,18.4930556
1075000,"https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/112552931","Apartment","Pinelands",2,1,1,NA,56,-33.9316667,18.5127778
860000,"https://www.property24.com/for-sale/costa-da-gama/cape-town/western-cape/13856/114390942","Apartment","Costa Da Gama",2,1,0,NA,45,-34.09616,18.48278
300000,"https://www.property24.com/for-sale/guguletu/cape-town/western-cape/8696/114874981","Land","Guguletu",0,0,0,233,NA,-33.9822222,18.5683333
1495000,"https://www.property24.com/for-sale/athlone/cape-town/western-cape/8734/113322217","Townhouse","Athlone",3,2,3,112,NA,-33.9666667,18.505
1450000,"https://www.property24.com/for-sale/charlesville/cape-town/western-cape/8155/114310986","House","Charlesville",3,2,6,404,NA,-33.96155715,18.5678504506893
650000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/114429105","Apartment","Maitland",1,1,2,NA,44,-33.9225,18.4930556
820000,"https://www.property24.com/for-sale/bonteheuwel/cape-town/western-cape/8739/114062993","House","Bonteheuwel",3,1,1,238,NA,-33.94607325,18.5027176866258
1495000,"https://www.property24.com/for-sale/mouille-point/cape-town/western-cape/11018/111646358","Apartment","Mouille Point",1,1,0,NA,69,-33.9000229,18.4038842
895000,"https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/112614649","Apartment","Ottery",2,1,1,NA,46,-34.0131526,18.5091531
555000,"https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/113526859","House","Crossroads",3,1,2,160,NA,-33.9944444,18.5988889
1100000,"https://www.property24.com/for-sale/rosebank/cape-town/western-cape/8683/113580547","Apartment","Rosebank",1,1,0,NA,42,-33.9519444,18.4738889
1295000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/112127763","Apartment","Cape Town City Centre",1,1,0,NA,43,-33.9224221,18.4263523
1450000,"https://www.property24.com/for-sale/wetton/cape-town/western-cape/8812/112689727","House","Wetton",4,2,4,283,NA,-34.0047222,18.5186111
880000,"https://www.property24.com/for-sale/kensington/cape-town/western-cape/8010/112263026","Apartment","Kensington",2,1,1,NA,49,-33.9144444,18.5069444
750000,"https://www.property24.com/for-sale/lotus-river/cape-town/western-cape/10212/114846493","Land","Lotus River",0,0,0,588,NA,-34.0430556,18.5213889
750000,"https://www.property24.com/for-sale/guguletu/cape-town/western-cape/8696/113853770","House","Guguletu",4,2,4,189,NA,-33.9822222,18.5683333
1095000,"https://www.property24.com/for-sale/kenilworth/cape-town/western-cape/8669/112205002","Apartment","Kenilworth",1,1,1,NA,50,-33.9941667,18.4683333
1050000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/113851388","Apartment","Zonnebloem",2,1,1,NA,59,-33.932546,18.435048
395000,"https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/113970040","Apartment","Wynberg",1,1,1,NA,30,-34.0036249,18.4672507
1300000,"https://www.property24.com/for-sale/pinelands/cape-town/western-cape/8017/114208548","Apartment","Pinelands",2,1,1,NA,49,-33.9316667,18.5127778
1399000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/114159107","Apartment","Salt River",1,1,1,NA,49,-33.9317008,18.4610056
650000,"https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/113835469","Apartment","Pelican Park",2,1,1,NA,60,-34.0546062,18.5284575
1399999,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/113651221","House","Woodstock",3,1,1,142,NA,-33.9305556,18.4472222
980000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/110242846","Apartment","Woodstock",0.5,1,0,NA,24,-33.9305556,18.4472222
1422000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/114390434","Apartment","Cape Town City Centre",1,1,0,NA,28,-33.9224221,18.4263523
999000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114129776","Apartment","Woodstock",0.5,1,1,NA,63,-33.9305556,18.4472222
1395000,"https://www.property24.com/for-sale/zonnebloem/cape-town/western-cape/10166/114388884","Apartment","Zonnebloem",1,1,1,NA,41,-33.932546,18.435048
1500000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/113813929","Apartment","Salt River",1,1,1,NA,65,-33.9317008,18.4610056
1200000,"https://www.property24.com/for-sale/ottery/cape-town/western-cape/10090/113623742","Apartment","Ottery",2,1,1,NA,53,-34.0131526,18.5091531
880000,"https://www.property24.com/for-sale/lansdowne/cape-town/western-cape/8778/112917749","Apartment","Lansdowne",2,1,1,NA,52,-33.9963409,18.5068931
1399000,"https://www.property24.com/for-sale/observatory/cape-town/western-cape/10157/112969640","Apartment","Observatory",1,1,1,NA,52,-33.9369444,18.4683333
799000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/112967029","Apartment","Salt River",1,1,0,NA,43,-33.9317008,18.4610056
980000,"https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/114659639","House","Bridgetown",2,1,0,278,NA,-33.9563889,18.5305556
1250000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/110243311","Apartment","Woodstock",0.5,1,1,NA,24,-33.9305556,18.4472222
1107900,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/110242848","Apartment","Woodstock",0.5,1,0,NA,27,-33.9305556,18.4472222
1250000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/112185496","House","Maitland",3,1,2,137,NA,-33.9225,18.4930556
1450000,"https://www.property24.com/for-sale/cape-town-city-centre/cape-town/western-cape/9138/112183892","Apartment","Cape Town City Centre",1,1,1,NA,55,-33.9224221,18.4263523
350000,"https://www.property24.com/for-sale/philippi/cape-town/western-cape/8818/114518857","House","Philippi",2,1,2,105,NA,-34.001892,18.5957668409791
850000,"https://www.property24.com/for-sale/philippi-east/cape-town/western-cape/16287/114844580","House","Philippi East",14,2,2,150,NA,-34.0104321,18.6068878
790000,"https://www.property24.com/for-sale/pelican-park/cape-town/western-cape/9029/114199950","House","Pelican Park",2,1,0,84,NA,-34.0546062,18.5284575
1195000,"https://www.property24.com/for-sale/salt-river/cape-town/western-cape/10158/113232119","House","Salt River",2,1,1,118,NA,-33.9317008,18.4610056
449000,"https://www.property24.com/for-sale/wynberg/cape-town/western-cape/10109/114096272","Apartment","Wynberg",1,1,1,NA,45,-34.0036249,18.4672507
1195000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114091970","Apartment","Woodstock",0.5,1,1,NA,32,-33.9305556,18.4472222
1050000,"https://www.property24.com/for-sale/woodstock/cape-town/western-cape/10164/114411991","Apartment","Woodstock",1,1,2,38,NA,-33.9305556,18.4472222
610000,"https://www.property24.com/for-sale/maitland/cape-town/western-cape/9153/109700795","Apartment","Maitland",1,1,1,NA,36,-33.9225,18.4930556
980000,"https://www.property24.com/for-sale/bridgetown/cape-town/western-cape/8723/115181788","House","Bridgetown",2,1,0,278,NA,-33.9563889,18.5305556
290000,"https://www.property24.com/for-sale/crossroads/cape-town/western-cape/8741/114156245","House","Crossroads",1,1,0,174,NA,-33.9944444,18.5988889
